ID,MONTHS_BALANCE,STATUS
5003932,-2,2
5003932,-3,X
5003932,-4,C
5003932,-5,0
5003932,-6,5
5003932,-7,X
5003933,0,X
5003933,-1,C
5003933,-2,X
5003933,-3,X
5003933,-4,C
5003933,-5,C
5003933,-6,0
5003933,-7,C
5003933,-8,C
5003933,-9,X
5003933,-10,0
5003933,-11,X
5003933,-12,C
5003933,-13,X
5003933,-14,X
5003933,-15,X
5003933,-16,C
5003933,-17,5
5003933,-18,0
5003933,-19,X
5003933,-20,C
5003934,0,3
5003934,-1,X
5003934,-2,2
5003934,-3,X
5003934,-4,X
5003934,-5,X
5003934,-6,X
5003934,-7,X
5003934,-8,3
5003934,-9,X
5003934,-10,1
5003934,-11,X
5003934,-12,1
5003934,-13,5
5003934,-14,1
5003934,-15,0
5003934,-16,C
5003934,-17,X
5003934,-18,0
5003934,-19,X
5003934,-20,X
5003934,-21,X
5003935,0,X
5003935,-1,X
5003935,-2,C
5003935,-3,X
5003935,-4,C
5003935,-5,X
5003935,-6,C
5003935,-7,C
5003935,-8,X
5003935,-9,X
5003935,-10,X
5003935,-11,C
5003935,-12,X
5003935,-13,C
5003935,-14,X
5003935,-15,1
5003935,-16,1
5003935,-17,X
5003936,0,X
5003936,-1,X
5003936,-2,X
5003936,-3,X
5003936,-4,X
5003936,-5,X
5003936,-6,C
5003936,-7,X
5003936,-8,X
5003936,-9,X
5003936,-10,X
5003936,-11,C
5003936,-12,C
5003936,-13,X
5003936,-14,X
5003936,-15,X
5003936,-16,C
5003936,-17,X
5003936,-18,C
5003936,-19,X
5003936,-20,C
5003936,-21,X
5003936,-22,C
5003937,0,C
5003937,-1,C
5003937,-2,C
5003937,-3,X
5003937,-4,C
5003937,-5,C
5003937,-6,X
5003937,-7,C
5003937,-8,C
5003937,-9,X
5003937,-10,C
5003937,-11,X
5003937,-12,X
5003937,-13,3
5003937,-14,5
5003937,-15,C
5003937,-16,X
5003938,0,C
5003938,-1,X
5003938,-2,C
5003938,-3,1
5003938,-4,X
5003938,-5,0
5003938,-6,0
5003938,-7,X
5003938,-8,4
5003938,-9,X
5003938,-10,1
5003938,-11,X
5003938,-12,X
5003938,-13,1
5003938,-14,C
5003938,-15,2
5003938,-16,C
5003938,-17,X
5003938,-18,X
5003938,-19,X
5003939,0,X
5003939,-1,C
5003939,-2,C
5003939,-3,X
5003939,-4,C
5003939,-5,C
5003939,-6,C
5003939,-7,X
5003939,-8,C
5003939,-9,X
5003939,-10,2
5003939,-11,C
5003939,-12,X
5003939,-13,C
5003940,0,X
5003940,-1,C
5003940,-2,C
5003940,-3,C
5003940,-4,3
5003940,-5,X
5003940,-6,3
5003940,-7,C
5003940,-8,X
5003940,-9,C
5003940,-10,C
5003940,-11,X
5003940,-12,C
5003940,-13,C
5003941,0,X
5003941,-1,C
5003941,-2,C
5003941,-3,C
5003941,-4,X
5003941,-5,4
5003941,-6,3
5003941,-7,C
5003941,-8,0
5003941,-9,X
5003941,-10,C
5003941,-11,X
5003941,-12,X
5003941,-13,X
5003941,-14,C
5003941,-15,X
5003941,-16,C
5003941,-17,X
5003941,-18,C
5003942,0,C
5003942,-1,X
5003942,-2,C
5003942,-3,C
5003942,-4,2
5003942,-5,C
5003942,-6,X
5003942,-7,0
5003942,-8,C
5003942,-9,X
5003942,-10,X
5003942,-11,X
5003942,-12,C
5003942,-13,X
5003942,-14,C
5003942,-15,X
5003942,-16,0
5003942,-17,X
5003942,-18,X
5003942,-19,X
5003942,-20,C
5003942,-21,C
5003943,0,X
5003943,-1,C
5003943,-2,X
5003943,-3,X
5003943,-4,X
5003943,-5,X
5003943,-6,X
5003943,-7,2
5003943,-8,X
5003943,-9,2
5003943,-10,X
5003943,-11,C
5003943,-12,C
5003943,-13,X
5003943,-14,X
5003943,-15,C
5003943,-16,X
5003943,-17,C
5003943,-18,X
5003943,-19,X
5003943,-20,C
5003943,-21,C
5003943,-22,C
5003944,0,X
5003944,-1,X
5003944,-2,X
5003944,-3,X
5003944,-4,2
5003944,-5,X
5003944,-6,0
5003944,-7,X
5003944,-8,C
5003944,-9,X
5003944,-10,0
5003944,-11,0
5003944,-12,X
5003944,-13,C
5003944,-14,X
5003944,-15,X
5003944,-16,2
5003945,0,X
5003945,-1,X
5003945,-2,X
5003945,-3,C
5003945,-4,C
5003945,-5,C
5003945,-6,X
5003945,-7,X
5003945,-8,0
5003945,-9,C
5003945,-10,C
5003945,-11,0
5003945,-12,X
5003945,-13,X
5003945,-14,2
5003945,-15,C
5003945,-16,C
5003945,-17,C
5003945,-18,C
5003945,-19,X
5003945,-20,C
5003946,0,X
5003946,-1,C
5003946,-2,C
5003946,-3,C
5003946,-4,C
5003946,-5,X
5003946,-6,X
5003946,-7,C
5003946,-8,C
5003946,-9,C
5003946,-10,C
5003946,-11,C
5003946,-12,C
5003946,-13,C
5003947,0,X
5003947,-1,X
5003947,-2,5
5003947,-3,0
5003947,-4,X
5003947,-5,X
5003947,-6,C
5003947,-7,X
5003947,-8,X
5003948,0,X
5003948,-1,C
5003948,-2,C
5003948,-3,C
5003948,-4,C
5003948,-5,X
5003948,-6,X
5003948,-7,X
5003948,-8,X
5003948,-9,X
5003948,-10,X
5003948,-11,X
5003948,-12,X
5003948,-13,X
5003948,-14,X
5003948,-15,X
5003948,-16,X
5003948,-17,X
5003948,-18,X
5003949,0,X
5003949,-1,X
5003949,-2,X
5003949,-3,X
5003949,-4,X
5003949,-5,X
5003949,-6,C
5003949,-7,C
5003949,-8,X
5003949,-9,X
5003949,-10,X
5003949,-11,C
5003949,-12,X
5003949,-13,X
5003950,0,C
5003950,-1,C
5003950,-2,X
5003950,-3,C
5003950,-4,C
5003950,-5,C
5003950,-6,X
5003950,-7,X
5003950,-8,C
5003950,-9,C
5003950,-10,C
5003951,0,C
5003951,-1,X
5003951,-2,X
5003951,-3,C
5003951,-4,C
5003951,-5,X
5003951,-6,X
5003951,-7,X
5003951,-8,C
5003951,-9,X
5003951,-10,X
5003951,-11,C
5003951,-12,C
5003951,-13,C
5003951,-14,X
5003952,0,C
5003952,-1,4
5003952,-2,C
5003952,-3,X
5003952,-4,0
5003952,-5,X
5003952,-6,C
5003952,-7,C
5003952,-8,X
5003952,-9,C
5003952,-10,X
5003952,-11,5
5003952,-12,X
5003952,-13,X
5003952,-14,C
5003952,-15,X
5003953,0,X
5003953,-1,X
5003953,-2,X
5003953,-3,C
5003953,-4,C
5003953,-5,X
5003953,-6,X
5003953,-7,C
5003953,-8,C
5003953,-9,C
5003953,-10,X
5003954,0,C
5003954,-1,X
5003954,-2,C
5003954,-3,C
5003954,-4,C
5003954,-5,C
5003954,-6,C
5003954,-7,C
5003954,-8,X
5003954,-9,C
5003954,-10,C
5003954,-11,X
5003954,-12,C
5003954,-13,X
5003954,-14,X
5003954,-15,C
5003954,-16,X
5003954,-17,C
5003954,-18,C
5003954,-19,C
5003955,0,C
5003955,-1,X
5003955,-2,C
5003955,-3,X
5003955,-4,X
5003955,-5,C
5003955,-6,C
5003955,-7,X
5003956,0,X
5003956,-1,C
5003956,-2,X
5003956,-3,0
5003956,-4,X
5003956,-5,X
5003956,-6,X
5003956,-7,X
5003956,-8,X
5003956,-9,C
5003956,-10,C
5003956,-11,X
5003956,-12,X
5003956,-13,X
5003956,-14,X
5003956,-15,X
5003956,-16,0
5003956,-17,X
5003956,-18,X
5003956,-19,X
5003957,0,X
5003957,-1,X
5003957,-2,X
5003957,-3,C
5003957,-4,C
5003957,-5,X
5003957,-6,C
5003957,-7,0
5003957,-8,C
5003957,-9,C
5003957,-10,X
5003957,-11,X
5003957,-12,X
5003957,-13,X
5003957,-14,C
5003957,-15,X
5003957,-16,X
5003957,-17,X
5003957,-18,C
5003957,-19,C
5003957,-20,C
5003958,0,X
5003958,-1,X
5003958,-2,C
5003958,-3,C
5003958,-4,0
5003958,-5,X
5003958,-6,0
5003958,-7,X
5003958,-8,C
5003958,-9,C
5003958,-10,X
5003958,-11,X
5003958,-12,C
5003958,-13,X
5003958,-14,X
5003958,-15,X
5003958,-16,X
5003958,-17,C
5003958,-18,X
5003958,-19,X
5003958,-20,X
5003958,-21,X
5003959,0,X
5003959,-1,X
5003959,-2,C
5003959,-3,X
5003959,-4,X
5003959,-5,C
5003959,-6,C
5003959,-7,C
5003959,-8,4
5003959,-9,X
5003959,-10,4
5003959,-11,X
5003959,-12,C
5003959,-13,4
5003959,-14,C
5003960,0,X
5003960,-1,X
5003960,-2,C
5003960,-3,X
5003960,-4,1
5003960,-5,X
5003960,-6,C
5003961,0,C
5003961,-1,C
5003961,-2,X
5003961,-3,X
5003961,-4,X
5003961,-5,C
5003962,0,C
5003962,-1,C
5003962,-2,X
5003962,-3,X
5003962,-4,X
5003962,-5,C
5003962,-6,C
5003962,-7,C
5003963,0,0
5003963,-1,X
5003963,-2,X
5003963,-3,X
5003963,-4,C
5003963,-5,2
5003964,0,X
5003964,-1,X
5003964,-2,C
5003964,-3,X
5003964,-4,X
5003964,-5,X
5003965,0,X
5003965,-1,X
5003965,-2,1
5003965,-3,5
5003965,-4,X
5003965,-5,X
5003965,-6,X
5003965,-7,X
5003965,-8,C
5003965,-9,X
5003965,-10,X
5003965,-11,0
5003965,-12,0
5003965,-13,3
5003965,-14,X
5003966,0,X
5003966,-1,C
5003966,-2,X
5003966,-3,C
5003966,-4,C
5003966,-5,X
5003966,-6,X
5003966,-7,X
5003966,-8,X
5003966,-9,X
5003966,-10,0
5003966,-11,C
5003966,-12,X
5003966,-13,C
5003966,-14,C
5003966,-15,0
5003967,0,C
5003967,-1,X
5003967,-2,C
5003967,-3,X
5003967,-4,X
5003967,-5,X
5003967,-6,C
5003967,-7,C
5003967,-8,C
5003967,-9,C
5003967,-10,C
5003967,-11,C
5003968,0,0
5003968,-1,X
5003968,-2,X
5003968,-3,X
5003968,-4,X
5003968,-5,C
5003968,-6,C
5003968,-7,X
5003968,-8,C
5003968,-9,X
5003968,-10,C
5003969,0,C
5003969,-1,C
5003969,-2,C
5003969,-3,X
5003969,-4,C
5003969,-5,C
5003969,-6,C
5003969,-7,X
5003969,-8,X
5003969,-9,C
5003969,-10,X
5003969,-11,X
5003969,-12,1
5003969,-13,X
5003969,-14,C
5003969,-15,C
5003969,-16,C
5003969,-17,X
5003969,-18,X
5003969,-19,X
5003969,-20,X
5003969,-21,C
5003969,-22,X
5003970,0,C
5003970,-1,C
5003970,-2,X
5003970,-3,C
5003970,-4,0
5003970,-5,C
5003970,-6,X
5003970,-7,C
5003970,-8,C
5003970,-9,X
5003970,-10,X
5003970,-11,X
5003970,-12,C
5003970,-13,C
5003970,-14,X
5003970,-15,C
5003970,-16,C
5003970,-17,X
5003970,-18,X
5003970,-19,C
5003971,0,1
5003971,-1,X
5003971,-2,X
5003971,-3,X
5003971,-4,C
5003971,-5,C
5003971,-6,C
5003971,-7,X
5003971,-8,X
5003971,-9,X
5003971,-10,X
5003971,-11,C
5003971,-12,X
5003971,-13,C
5003971,-14,C
5003971,-15,X
5003971,-16,C
5003971,-17,C
5003971,-18,X
5003971,-19,C
5003971,-20,X
5003971,-21,X
5003971,-22,0
5003972,0,X
5003972,-1,1
5003972,-2,X
5003972,-3,X
5003972,-4,C
5003972,-5,C
5003972,-6,X
5003973,0,X
5003973,-1,X
5003973,-2,2
5003973,-3,X
5003973,-4,X
5003973,-5,2
5003973,-6,X
5003973,-7,X
5003973,-8,C
5003973,-9,4
5003973,-10,X
5003973,-11,2
5003973,-12,C
5003973,-13,0
5003973,-14,X
5003973,-15,X
5003974,0,C
5003974,-1,C
5003974,-2,X
5003974,-3,X
5003974,-4,C
5003974,-5,X
5003974,-6,X
5003974,-7,X
5003974,-8,C
5003974,-9,C
5003974,-10,X
5003974,-11,C
5003974,-12,0
5003974,-13,X
5003974,-14,X
5003975,0,C
5003975,-1,X
5003975,-2,X
5003975,-3,C
5003975,-4,C
5003975,-5,C
5003975,-6,C
5003975,-7,C
5003975,-8,C
5003975,-9,C
5003975,-10,C
5003975,-11,X
5003975,-12,C
5003975,-13,C
5003975,-14,C
5003975,-15,X
5003975,-16,C
5003975,-17,C
5003975,-18,X
5003975,-19,C
5003975,-20,C
5003976,0,X
5003976,-1,C
5003976,-2,X
5003976,-3,X
5003976,-4,X
5003976,-5,X
5003976,-6,X
5003976,-7,X
5003976,-8,C
5003976,-9,4
5003976,-10,C
5003976,-11,X
5003976,-12,X
5003977,0,X
5003977,-1,C
5003977,-2,X
5003977,-3,X
5003977,-4,0
5003977,-5,C
5003977,-6,C
5003977,-7,X
5003977,-8,X
5003977,-9,C
5003978,0,C
5003978,-1,X
5003978,-2,C
5003978,-3,C
5003978,-4,X
5003978,-5,C
5003978,-6,4
5003978,-7,0
5003978,-8,X
5003978,-9,X
5003979,0,C
5003979,-1,X
5003979,-2,C
5003979,-3,C
5003979,-4,X
5003979,-5,X
5003979,-6,C
5003979,-7,C
5003979,-8,X
5003979,-9,X
5003979,-10,C
5003979,-11,C
5003979,-12,C
5003979,-13,C
5003979,-14,C
5003979,-15,X
5003979,-16,C
5003979,-17,C
5003979,-18,X
5003979,-19,X
5003979,-20,X
5003979,-21,C
5003980,0,C
5003980,-1,4
5003980,-2,X
5003980,-3,X
5003980,-4,X
5003980,-5,X
5003980,-6,1
5003980,-7,X
5003980,-8,1
5003980,-9,X
5003980,-10,C
5003980,-11,C
5003980,-12,X
5003980,-13,C
5003980,-14,C
5003980,-15,X
5003980,-16,C
5003980,-17,C
5003980,-18,2
5003980,-19,X
5003980,-20,C
5003980,-21,C
5003981,0,X
5003981,-1,C
5003981,-2,X
5003981,-3,X
5003981,-4,X
5003981,-5,X
5003981,-6,C
5003981,-7,C
5003981,-8,X
5003981,-9,C
5003981,-10,X
5003981,-11,X
5003981,-12,X
5003981,-13,X
5003981,-14,X
5003981,-15,0
5003982,0,C
5003982,-1,C
5003982,-2,0
5003982,-3,X
5003982,-4,C
5003982,-5,X
5003982,-6,X
5003982,-7,X
5003982,-8,C
5003982,-9,X
5003982,-10,C
5003982,-11,C
5003982,-12,X
5003982,-13,C
5003982,-14,X
5003982,-15,C
5003983,0,C
5003983,-1,5
5003983,-2,C
5003983,-3,X
5003983,-4,X
5003983,-5,C
5003983,-6,X
5003983,-7,X
5003983,-8,C
5003983,-9,X
5003983,-10,X
5003984,0,C
5003984,-1,X
5003984,-2,X
5003984,-3,X
5003984,-4,X
5003984,-5,0
5003984,-6,X
5003984,-7,X
5003984,-8,X
5003984,-9,X
5003984,-10,1
5003985,0,C
5003985,-1,C
5003985,-2,C
5003985,-3,X
5003985,-4,X
5003985,-5,X
5003985,-6,X
5003985,-7,X
5003985,-8,X
5003985,-9,C
5003985,-10,X
5003985,-11,X
5003985,-12,C
5003985,-13,X
5003985,-14,C
5003985,-15,X
5003985,-16,X
5003985,-17,X
5003985,-18,X
5003985,-19,X
5003985,-20,0
5003985,-21,C
5003985,-22,2
5003985,-23,X
5003986,0,X
5003986,-1,C
5003986,-2,X
5003986,-3,X
5003986,-4,C
5003986,-5,X
5003986,-6,X
5003986,-7,5
5003986,-8,X
5003986,-9,C
5003987,0,X
5003987,-1,0
5003987,-2,X
5003987,-3,C
5003987,-4,C
5003987,-5,X
5003987,-6,C
5003987,-7,X
5003987,-8,X
5003987,-9,X
5003987,-10,C
5003987,-11,C
5003987,-12,C
5003987,-13,X
5003987,-14,C
5003987,-15,X
5003987,-16,C
5003987,-17,C
5003987,-18,X
5003987,-19,C
5003987,-20,X
5003988,0,X
5003988,-1,X
5003988,-2,C
5003988,-3,X
5003988,-4,X
5003988,-5,4
5003988,-6,0
5003988,-7,X
5003988,-8,X
5003988,-9,X
5003989,0,X
5003989,-1,C
5003989,-2,C
5003989,-3,0
5003989,-4,C
5003989,-5,X
5003989,-6,0
5003989,-7,X
5003990,0,X
5003990,-1,C
5003990,-2,C
5003990,-3,C
5003990,-4,X
5003990,-5,X
5003990,-6,X
5003990,-7,C
5003990,-8,C
5003991,0,X
5003991,-1,X
5003991,-2,X
5003991,-3,C
5003991,-4,X
5003991,-5,0
5003991,-6,0
5003992,0,C
5003992,-1,C
5003992,-2,C
5003992,-3,X
5003992,-4,4
5003992,-5,0
5003992,-6,X
5003992,-7,X
5003992,-8,C
5003992,-9,X
5003992,-10,C
5003992,-11,C
5003992,-12,C
5003992,-13,C
5003992,-14,C
5003992,-15,X
5003992,-16,X
5003992,-17,X
5003992,-18,1
5003992,-19,C
5003992,-20,C
5003993,0,3
5003993,-1,C
5003993,-2,C
5003993,-3,X
5003993,-4,C
5003993,-5,X
5003993,-6,C
5003993,-7,C
5003993,-8,C
5003993,-9,X
5003993,-10,C
5003993,-11,C
5003993,-12,X
5003993,-13,X
5003993,-14,C
5003993,-15,X
5003993,-16,X
5003994,0,C
5003994,-1,C
5003994,-2,C
5003994,-3,4
5003994,-4,C
5003994,-5,X
5003994,-6,X
5003994,-7,C
5003994,-8,C
5003994,-9,X
5003994,-10,X
5003994,-11,X
5003994,-12,C
5003994,-13,C
5003994,-14,X
5003994,-15,C
5003994,-16,1
5003995,0,X
5003995,-1,0
5003995,-2,X
5003995,-3,X
5003995,-4,C
5003995,-5,X
5003995,-6,C
5003995,-7,C
5003995,-8,C
5003995,-9,C
5003995,-10,C
5003995,-11,0
5003995,-12,C
5003995,-13,C
5003995,-14,5
5003995,-15,C
5003995,-16,X
5003995,-17,C
5003995,-18,X
5003995,-19,0
5003995,-20,0
5003995,-21,X
5003995,-22,C
5003995,-23,C
5003996,0,0
5003996,-1,X
5003996,-2,X
5003996,-3,X
5003996,-4,C
5003996,-5,X
5003996,-6,1
5003996,-7,C
5003996,-8,C
5003996,-9,X
5003996,-10,X
5003996,-11,C
5003996,-12,C
5003996,-13,X
5003996,-14,X
5003996,-15,C
5003996,-16,C
5003996,-17,C
5003996,-18,X
5003996,-19,X
5003996,-20,X
5003996,-21,C
5003996,-22,X
5003996,-23,C
5003997,0,C
5003997,-1,X
5003997,-2,X
5003997,-3,C
5003997,-4,C
5003997,-5,X
5003997,-6,C
5003997,-7,X
5003997,-8,X
5003997,-9,C
5003997,-10,X
5003997,-11,C
5003998,0,X
5003998,-1,X
5003998,-2,X
5003998,-3,C
5003998,-4,2
5003998,-5,X
5003998,-6,X
5003998,-7,X
5003998,-8,X
5003998,-9,C
5003998,-10,X
5003998,-11,X
5003998,-12,C
5003998,-13,0
5003998,-14,C
5003998,-15,C
5003998,-16,X
5003998,-17,C
5003998,-18,C
5003998,-19,X
5003998,-20,X
5003998,-21,X
5003999,0,X
5003999,-1,C
5003999,-2,2
5003999,-3,C
5003999,-4,X
5003999,-5,X
5003999,-6,X
5003999,-7,2
5003999,-8,X
5003999,-9,C
5003999,-10,C
5003999,-11,C
5003999,-12,X
5003999,-13,0
5003999,-14,C
5003999,-15,3
5003999,-16,C
5003999,-17,X
5003999,-18,X
5004000,0,X
5004000,-1,C
5004000,-2,X
5004000,-3,X
5004000,-4,C
5004000,-5,0
5004000,-6,3
5004000,-7,C
5004000,-8,C
5004000,-9,X
5004000,-10,X
5004000,-11,C
5004000,-12,C
5004001,0,C
5004001,-1,C
5004001,-2,X
5004001,-3,X
5004001,-4,C
5004001,-5,C
5004002,0,X
5004002,-1,X
5004002,-2,X
5004002,-3,X
5004002,-4,X
5004002,-5,C
5004002,-6,C
5004002,-7,C
5004002,-8,X
5004002,-9,C
5004002,-10,X
5004002,-11,X
5004002,-12,X
5004002,-13,2
5004002,-14,C
5004002,-15,X
5004002,-16,C
5004002,-17,X
5004002,-18,C
5004003,0,X
5004003,-1,C
5004003,-2,C
5004003,-3,1
5004003,-4,3
5004003,-5,X
5004003,-6,X
5004003,-7,C
5004003,-8,X
5004003,-9,C
5004003,-10,C
5004003,-11,X
5004003,-12,C
5004003,-13,X
5004003,-14,X
5004003,-15,C
5004003,-16,C
5004003,-17,X
5004003,-18,X
5004003,-19,X
5004003,-20,C
5004003,-21,X
5004003,-22,X
5004004,0,1
5004004,-1,X
5004004,-2,X
5004004,-3,X
5004004,-4,X
5004004,-5,C
5004004,-6,X
5004005,0,C
5004005,-1,X
5004005,-2,X
5004005,-3,C
5004005,-4,C
5004005,-5,X
5004005,-6,X
5004005,-7,X
5004005,-8,C
5004005,-9,X
5004005,-10,X
5004005,-11,3
5004005,-12,X
5004005,-13,X
5004005,-14,C
5004006,0,C
5004006,-1,X
5004006,-2,C
5004006,-3,C
5004006,-4,C
5004006,-5,C
5004006,-6,C
5004006,-7,X
5004006,-8,4
5004006,-9,0
5004007,0,C
5004007,-1,C
5004007,-2,X
5004007,-3,C
5004007,-4,C
5004007,-5,X
5004007,-6,C
5004007,-7,X
5004008,0,C
5004008,-1,X
5004008,-2,C
5004008,-3,X
5004008,-4,C
5004008,-5,C
5004008,-6,C
5004008,-7,X
5004008,-8,X
5004008,-9,X
5004008,-10,C
5004008,-11,C
5004008,-12,X
5004008,-13,X
5004008,-14,X
5004008,-15,X
5004008,-16,C
5004008,-17,C
5004008,-18,X
5004008,-19,X
5004009,0,X
5004009,-1,C
5004009,-2,X
5004009,-3,X
5004009,-4,X
5004009,-5,C
5004009,-6,X
5004009,-7,C
5004009,-8,C
5004009,-9,X
5004009,-10,X
5004009,-11,X
5004009,-12,C
5004009,-13,X
5004010,0,X
5004010,-1,X
5004010,-2,X
5004010,-3,X
5004010,-4,0
5004010,-5,X
5004010,-6,X
5004010,-7,C
5004010,-8,3
5004010,-9,X
5004010,-10,X
5004010,-11,X
5004010,-12,X
5004010,-13,X
5004010,-14,X
5004010,-15,3
5004010,-16,C
5004010,-17,C
5004010,-18,0
5004010,-19,X
5004011,0,C
5004011,-1,C
5004011,-2,C
5004011,-3,X
5004011,-4,C
5004011,-5,2
5004011,-6,C
5004011,-7,X
5004011,-8,X
5004011,-9,X
5004011,-10,3
5004011,-11,C
5004011,-12,X
5004011,-13,X
5004011,-14,X
5004011,-15,X
5004011,-16,C
5004012,0,C
5004012,-1,X
5004012,-2,X
5004012,-3,X
5004012,-4,C
5004012,-5,0
5004012,-6,X
5004012,-7,X
5004013,0,0
5004013,-1,X
5004013,-2,X
5004013,-3,C
5004013,-4,X
5004013,-5,X
5004013,-6,X
5004013,-7,C
5004013,-8,X
5004013,-9,X
5004013,-10,0
5004013,-11,0
5004013,-12,C
5004013,-13,X
5004013,-14,C
5004013,-15,C
5004014,0,C
5004014,-1,C
5004014,-2,C
5004014,-3,C
5004014,-4,X
5004014,-5,C
5004014,-6,X
5004014,-7,C
5004014,-8,C
5004014,-9,X
5004014,-10,X
5004014,-11,C
5004014,-12,X
5004014,-13,C
5004014,-14,X
5004014,-15,X
5004014,-16,X
5004014,-17,C
5004014,-18,C
5004015,0,X
5004015,-1,C
5004015,-2,X
5004015,-3,0
5004015,-4,C
5004015,-5,C
5004015,-6,X
5004015,-7,X
5004015,-8,C
5004015,-9,0
5004015,-10,X
5004015,-11,1
5004015,-12,X
5004015,-13,C
5004015,-14,C
5004015,-15,C
5004015,-16,X
5004015,-17,X
5004015,-18,C
5004015,-19,C
5004016,0,X
5004016,-1,0
5004016,-2,X
5004016,-3,0
5004016,-4,C
5004016,-5,X
5004016,-6,X
5004016,-7,C
5004016,-8,C
5004016,-9,0
5004016,-10,X
5004016,-11,X
5004016,-12,0
5004016,-13,0
5004016,-14,X
5004016,-15,5
5004016,-16,X
5004016,-17,0
5004016,-18,X
5004016,-19,X
5004016,-20,X
5004016,-21,4
5004017,0,C
5004017,-1,X
5004017,-2,X
5004017,-3,X
5004017,-4,C
5004017,-5,C
5004017,-6,C
5004018,0,X
5004018,-1,C
5004018,-2,X
5004018,-3,X
5004018,-4,X
5004018,-5,X
5004019,0,C
5004019,-1,X
5004019,-2,X
5004019,-3,X
5004019,-4,X
5004019,-5,C
5004019,-6,C
5004019,-7,C
5004019,-8,X
5004019,-9,C
5004019,-10,C
5004019,-11,X
5004019,-12,C
5004019,-13,C
5004019,-14,X
5004019,-15,C
5004019,-16,X
5004019,-17,C
5004019,-18,C
5004019,-19,X
5004019,-20,C
5004019,-21,X
5004019,-22,X
5004019,-23,X
5004020,0,1
5004020,-1,C
5004020,-2,X
5004020,-3,X
5004020,-4,0
5004020,-5,0
5004020,-6,C
5004020,-7,X
5004020,-8,C
5004020,-9,X
5004020,-10,X
5004020,-11,X
5004020,-12,X
5004020,-13,C
5004020,-14,C
5004020,-15,X
5004020,-16,X
5004020,-17,X
5004020,-18,C
5004020,-19,C
5004021,0,X
5004021,-1,X
5004021,-2,C
5004021,-3,X
5004021,-4,X
5004021,-5,X
5004021,-6,3
5004021,-7,X
5004021,-8,C
5004021,-9,2
5004021,-10,X
5004021,-11,X
5004021,-12,C
5004021,-13,C
5004021,-14,2
5004021,-15,C
5004021,-16,C
5004021,-17,0
5004021,-18,C
5004021,-19,C
5004022,0,X
5004022,-1,C
5004022,-2,X
5004022,-3,X
5004022,-4,C
5004022,-5,X
5004022,-6,X
5004022,-7,X
5004022,-8,X
5004022,-9,X
5004022,-10,X
5004022,-11,X
5004023,0,C
5004023,-1,X
5004023,-2,0
5004023,-3,C
5004023,-4,C
5004023,-5,X
5004023,-6,0
5004023,-7,X
5004023,-8,C
5004023,-9,C
5004023,-10,0
5004023,-11,X
5004023,-12,X
5004023,-13,X
5004023,-14,X
5004023,-15,1
5004023,-16,X
5004023,-17,X
5004024,0,C
5004024,-1,C
5004024,-2,X
5004024,-3,X
5004024,-4,X
5004024,-5,C
5004024,-6,4
5004025,0,C
5004025,-1,0
5004025,-2,X
5004025,-3,C
5004025,-4,C
5004025,-5,1
5004025,-6,X
5004025,-7,0
5004025,-8,5
5004025,-9,X
5004026,0,X
5004026,-1,X
5004026,-2,4
5004026,-3,C
5004026,-4,C
5004026,-5,C
5004026,-6,C
5004026,-7,X
5004026,-8,X
5004026,-9,X
5004026,-10,X
5004026,-11,X
5004027,0,X
5004027,-1,C
5004027,-2,C
5004027,-3,4
5004027,-4,X
5004027,-5,X
5004027,-6,C
5004027,-7,C
5004027,-8,C
5004027,-9,C
5004027,-10,C
5004027,-11,X
5004027,-12,C
5004027,-13,C
5004027,-14,X
5004028,0,X
5004028,-1,1
5004028,-2,C
5004028,-3,C
5004028,-4,0
5004028,-5,C
5004029,0,C
5004029,-1,X
5004029,-2,0
5004029,-3,X
5004029,-4,X
5004029,-5,X
5004030,0,X
5004030,-1,X
5004030,-2,X
5004030,-3,C
5004030,-4,X
5004030,-5,X
5004030,-6,X
5004030,-7,C
5004030,-8,X
5004030,-9,X
5004030,-10,2
5004030,-11,C
5004030,-12,X
5004030,-13,C
5004030,-14,X
5004030,-15,C
5004030,-16,C
5004030,-17,C
5004030,-18,C
5004030,-19,C
5004030,-20,C
5004030,-21,X
5004031,0,4
5004031,-1,X
5004031,-2,2
5004031,-3,X
5004031,-4,X
5004031,-5,X
5004031,-6,C
5004031,-7,2
5004031,-8,2
5004031,-9,X
5004031,-10,X
5004031,-11,0
5004031,-12,X
5004031,-13,X
5004031,-14,X
5004031,-15,C
5004031,-16,X
5004031,-17,X
5004031,-18,X
5004032,0,X
5004032,-1,0
5004032,-2,X
5004032,-3,X
5004032,-4,0
5004032,-5,C
5004032,-6,X
5004032,-7,X
5004032,-8,X
5004032,-9,C
5004032,-10,0
5004032,-11,X
5004032,-12,3
5004033,0,X
5004033,-1,C
5004033,-2,X
5004033,-3,C
5004033,-4,3
5004033,-5,X
5004033,-6,X
5004033,-7,0
5004033,-8,C
5004033,-9,X
5004033,-10,X
5004033,-11,3
5004033,-12,C
5004033,-13,1
5004033,-14,X
5004033,-15,X
5004033,-16,C
5004033,-17,C
5004033,-18,X
5004033,-19,X
5004033,-20,C
5004033,-21,C
5004033,-22,C
5004034,0,X
5004034,-1,3
5004034,-2,X
5004034,-3,2
5004034,-4,X
5004034,-5,X
5004034,-6,X
